address,length,value
"008a3096",24,"""FreeEnvironmentStringsW"""
"008a30b0",23,"""GetEnvironmentStringsW"""
"008a30ca",22,"""SetConsoleCtrlHandler"""
"008a30e2",15,"""GetTimeFormatA"""
"008a30f4",15,"""GetDateFormatA"""
"008a3106",10,"""GetCPInfo"""
"008a3112",15,"""GetLocaleInfoA"""
"008a3124",19,"""EnumSystemLocalesA"""
"008a313a",14,"""IsValidLocale"""
"008a314a",16,"""IsValidCodePage"""
"008a315c",15,"""GetStringTypeA"""
"008a316e",15,"""GetStringTypeW"""
"008a3180",13,"""IsBadReadPtr"""
"008a3190",13,"""IsBadCodePtr"""
"008a31a0",7,"""GetACP"""
"008a31aa",9,"""GetOEMCP"""
"008a31b6",15,"""VirtualProtect"""
"008a31c8",13,"""VirtualQuery"""
"008a31d8",13,"""GetTickCount"""
"008a31e8",13,"""SetStdHandle"""
"008a31f8",15,"""CompareStringA"""
"008a320a",15,"""CompareStringW"""
"008a321c",24,"""SetEnvironmentVariableA"""
"008a3236",23,"""GetTimeZoneInformation"""
"008a3250",13,"""SetEndOfFile"""
"008a3260",15,"""GetLocaleInfoW"""
"008a3272",21,"""GetCurrentDirectoryA"""
"008a328a",21,"""SetCurrentDirectoryA"""
"008aa5a8",8,"""default"""
"008aa608",6,"""bikes"""
"008aa618",8,"""bikes"""
"008aa698",8,"""biked"""
"008aa6a8",8,"""biked"""
"008aa6c8",12,"""wayfarer"""
"008aa6d8",12,"""wayfarer"""
"008aa758",8,"""choppa"""
"008aa768",8,"""choppa"""
"008aa7b8",8,"""python"""
"008aa7c8",8,"""python"""
"008aa7e8",12,"""pythonbad"""
"008aa7f8",8,"""python"""
"008aa848",12,"""colt_cop"""
"008aa8a8",8,"""sawnoff"""
"008aa8d8",12,"""sawnoffpro"""
"008aa908",12,"""silenced"""
"008aa918",12,"""silenced"""
"008aa968",12,"""shotgunbad"""
"008aa9c8",12,"""buddybad"""
"008aaa58",8,"""rifle"""
"008aaa68",8,"""rifle"""
"008aaa88",12,"""riflebad"""
"008aaa98",8,"""rifle"""
"008aaab8",8,"""sniper"""
"008aaac8",8,"""rifle"""
"008aaae8",8,"""grenade"""
"008aaaf8",8,"""grenade"""
"008aab18",8,"""flame"""
"008aab28",8,"""flame"""
"008aab48",8,"""rocket"""
"008aab58",8,"""rocket"""
"008aab78",12,"""spraycan"""
"008aab88",12,"""spraycan"""
"008aaba8",8,"""goggles"""
"008aabb8",8,"""goggles"""
"008aabd8",8,"""melee_1"""
"008aac08",8,"""melee_2"""
"008aac18",8,"""fight_b"""
"008aac38",8,"""melee_3"""
"008aac48",8,"""fight_c"""
"008aac78",8,"""fight_d"""
"008aaca8",12,"""baseball"""
"008aacd8",12,"""baseball"""
"008aad28",8,"""sword_1"""
"008aad38",8,"""sword"""
"008aad88",12,"""flowers_1"""
"008aad98",8,"""flowers"""
"008aadc8",12,"""chainsaw"""
"008aade8",12,"""kick_std"""
"008aae48",8,"""medic"""
"008aae58",8,"""medic"""
"008aae78",8,"""beach"""
"008aae88",8,"""beach"""
"008aaea8",12,"""sunbathe"""
"008aaeb8",12,"""sunbathe"""
"008aaed8",12,"""playidles"""
"008aaee8",12,"""playidles"""
"008aaf38",8,"""strip"""
"008aaf48",8,"""strip"""
"008aaf68",8,"""gangs"""
"008aaf78",8,"""gangs"""
"008aaf98",12,"""attractors"""
"008aafa8",12,"""attractors"""
"008aafc8",8,"""player"""
"008ab028",12,"""muscular"""
"008ab038",12,"""muscular"""
"008ab058",16,"""playerrocket"""
"008ab088",16,"""playerrocketf"""
"008ab0b8",16,"""playerrocketm"""
"008ab0c8",12,"""muscular"""
"008ab0e8",16,"""player2armed"""
"008ab118",16,"""player2armedf"""
"008ab148",16,"""player2armedm"""
"008ab158",12,"""muscular"""
"008ab178",12,"""playerBBBat"""
"008ab1a8",16,"""playerBBBatf"""
"008ab1d8",16,"""playerBBBatm"""
"008ab1e8",12,"""muscular"""
"008ab208",12,"""playercsaw"""
"008ab238",12,"""playercsawf"""
"008ab268",12,"""playercsawm"""
"008ab278",12,"""muscular"""
"008ab298",12,"""playersneak"""
"008ab2c8",16,"""playerjetpack"""
"008ab328",12,"""drivebys"""
"008ab338",12,"""drivebys"""
"008ab3e8",12,"""fat_tired"""
"008ab418",12,"""handsignal"""
"008ab428",8,"""ghands"""
"008ab448",12,"""handsignalL"""
"008ab458",8,"""ghands"""
"008ab478",8,"""lhand"""
"008ab488",8,"""ghands"""
"008ab4a8",8,"""rhand"""
"008ab4b8",8,"""ghands"""
"008ab4d8",8,"""carry"""
"008ab4e8",8,"""carry"""
"008ab518",8,"""carry"""
"008ab548",8,"""carry"""
"008ab568",12,"""int_house"""
"008ab578",12,"""int_house"""
"008ab598",12,"""int_office"""
"008ab5a8",12,"""int_office"""
"008ab5c8",12,"""int_shop"""
"008ab5d8",12,"""int_shop"""
"008ab5f8",12,"""stealth_kn"""
"008ab628",12,"""stdcaramims"""
"008ab658",12,"""lowcaramims"""
"008ab688",12,"""trkcaranims"""
"008ab698",8,"""truck"""
"008ab6b8",16,"""stdbikeanims"""
"008ab6e8",16,"""sportbikeanims"""
"008ab6f8",8,"""bikes"""
"008ab718",16,"""vespabikeanims"""
"008ab748",16,"""harleybikeanims"""
"008ab778",16,"""dirtbikeanims"""
"008ab788",8,"""biked"""
"008ab7a8",16,"""wayfbikeanims"""
"008ab7b8",12,"""wayfarer"""
"008ab7d8",16,"""bmxbikeanims"""
"008ab808",16,"""mtbbikeanims"""
"008ab838",16,"""choppabikeanims"""
"008ab848",8,"""choppa"""
"008ab868",16,"""quadbikeanims"""
"008ab898",12,"""vancaranims"""
"008ab8c8",16,"""rustplaneanims"""
"008ab8d8",8,"""rustler"""
"008ab8f8",16,"""coachcaranims"""
"008ab908",8,"""coach"""
"008ab928",12,"""buscaranims"""
"008ab958",16,"""dozercaranims"""
"008ab968",8,"""dozer"""
"008ab988",16,"""kartcaranims"""
"008ab9b8",16,"""convcaranims"""
"008ab9e8",16,"""mtrkcaranims"""
"008ab9f8",8,"""truck"""
"008aba18",16,"""traincarranims"""
"008aba28",8,"""coach"""
"008aba48",16,"""stdtallcaramims"""
"008aba78",16,"""hovercaranims"""
"008aba88",8,"""vortex"""
"008abaa8",16,"""tankcaranims"""
"008abad8",16,"""bfinjcaramims"""
"008abae8",16,"""BF_injection"""
"008abb08",16,"""learplaneanims"""
"008abb18",8,"""shamal"""
"008abb38",16,"""harrplaneanims"""
"008abb48",8,"""rustler"""
"008abb68",16,"""stdcarupright"""
"008abb98",16,"""nvadaplaneanims"""
"008ae6a4",24,"""333?VOICE_GEN_BBDYG1"""
"008ae6bc",20,"""VOICE_GEN_BBDYG2"""
"008ae6d0",16,"""VOICE_GEN_BFORI"""
"008ae6e4",16,"""VOICE_GEN_BFOST"""
"008ae6f8",16,"""VOICE_GEN_BFYBE"""
"008ae70c",16,"""VOICE_GEN_BFYBU"""
"008ae720",20,"""VOICE_GEN_BFYCRP"""
"008ae734",20,"""VOICE_GEN_BFYPRO"""
"008ae748",16,"""VOICE_GEN_BFYRI"""
"008ae75c",16,"""VOICE_GEN_BFYST"""
"008ae770",20,"""VOICE_GEN_BIKDRUG"""
"008ae784",20,"""VOICE_GEN_BIKERA"""
"008ae798",20,"""VOICE_GEN_BIKERB"""
"008ae7ac",16,"""VOICE_GEN_BMOCD"""
"008ae7c0",16,"""VOICE_GEN_BMORI"""
"008ae7d4",20,"""VOICE_GEN_BMOSEC"""
"008ae7e8",16,"""VOICE_GEN_BMOST"""
"008ae7fc",20,"""VOICE_GEN_BMOTR1"""
"008ae810",16,"""VOICE_GEN_BMYAP"""
"008ae824",16,"""VOICE_GEN_BMYBE"""
"008ae838",20,"""VOICE_GEN_BMYBOUN"""
"008ae84c",20,"""VOICE_GEN_BMYBOX"""
"008ae860",16,"""VOICE_GEN_BMYBU"""
"008ae874",16,"""VOICE_GEN_BMYCG"""
"008ae888",20,"""VOICE_GEN_BMYCON"""
"008ae89c",16,"""VOICE_GEN_BMYCR"""
"008ae8b0",16,"""VOICE_GEN_BMYDJ"""
"008ae8c4",20,"""VOICE_GEN_BMYDRUG"""
"008ae8d8",20,"""VOICE_GEN_BMYMOUN"""
"008ae8ec",20,"""VOICE_GEN_BMYPOL1"""
"008ae900",20,"""VOICE_GEN_BMYPOL2"""
"008ae914",16,"""VOICE_GEN_BMYRI"""
"008ae928",16,"""VOICE_GEN_BMYST"""
"008ae93c",16,"""VOICE_GEN_BYMPI"""
"008ae950",20,"""VOICE_GEN_CWFOFR"""
"008ae964",20,"""VOICE_GEN_CWFOHB"""
"008ae978",20,"""VOICE_GEN_CWFYFR1"""
"008ae98c",20,"""VOICE_GEN_CWFYFR2"""
"008ae9a0",20,"""VOICE_GEN_CWFYHB1"""
"008ae9b4",20,"""VOICE_GEN_CWMOFR1"""
"008ae9c8",20,"""VOICE_GEN_CWMOHB1"""
"008ae9dc",20,"""VOICE_GEN_CWMOHB2"""
"008ae9f0",20,"""VOICE_GEN_CWMYFR"""
"008aea04",20,"""VOICE_GEN_CWMYHB1"""
"008aea18",20,"""VOICE_GEN_CWMYHB2"""
"008aea2c",20,"""VOICE_GEN_DNFOLC1"""
"008aea40",20,"""VOICE_GEN_DNFOLC2"""
"008aea54",20,"""VOICE_GEN_DNFYLC"""
"008aea68",20,"""VOICE_GEN_DNMOLC1"""
"008aea7c",20,"""VOICE_GEN_DNMOLC2"""
"008aea90",20,"""VOICE_GEN_DNMYLC"""
"008aeaa4",20,"""VOICE_GEN_DWFOLC"""
"008aeab8",20,"""VOICE_GEN_DWFYLC1"""
"008aeacc",20,"""VOICE_GEN_DWFYLC2"""
"008aeae0",20,"""VOICE_GEN_DWMOLC1"""
"008aeaf4",20,"""VOICE_GEN_DWMOLC2"""
"008aeb08",20,"""VOICE_GEN_DWMYLC1"""
"008aeb1c",20,"""VOICE_GEN_DWMYLC2"""
"008aeb30",16,"""VOICE_GEN_HFORI"""
"008aeb44",16,"""VOICE_GEN_HFOST"""
"008aeb58",16,"""VOICE_GEN_HFYBE"""
"008aeb6c",20,"""VOICE_GEN_HFYPRO"""
"008aeb80",16,"""VOICE_GEN_HFYRI"""
"008aeb94",16,"""VOICE_GEN_HFYST"""
"008aeba8",16,"""VOICE_GEN_HMORI"""
"008aebbc",16,"""VOICE_GEN_HMOST"""
"008aebd0",16,"""VOICE_GEN_HMYBE"""
"008aebe4",16,"""VOICE_GEN_HMYCM"""
"008aebf8",16,"""VOICE_GEN_HMYCR"""
"008aec0c",20,"""VOICE_GEN_HMYDRUG"""
"008aec20",16,"""VOICE_GEN_HMYRI"""
"008aec34",16,"""VOICE_GEN_HMYST"""
"008aec48",16,"""VOICE_GEN_IMYST"""
"008aec5c",20,"""VOICE_GEN_IRFYST"""
"008aec70",20,"""VOICE_GEN_IRMYST"""
"008aec84",16,"""VOICE_GEN_MAFFA"""
"008aec98",16,"""VOICE_GEN_MAFFB"""
"008aecac",20,"""VOICE_GEN_MALE01"""
"008aecc0",20,"""VOICE_GEN_NOVOICE"""
"008aecd4",16,"""VOICE_GEN_OFORI"""
"008aece8",16,"""VOICE_GEN_OFOST"""
"008aecfc",16,"""VOICE_GEN_OFYRI"""
"008aed10",16,"""VOICE_GEN_OFYST"""
"008aed24",20,"""VOICE_GEN_OMOBOAT"""
"008aed38",20,"""VOICE_GEN_OMOKUNG"""
"008aed4c",16,"""VOICE_GEN_OMORI"""
"008aed60",16,"""VOICE_GEN_OMOST"""
"008aed74",16,"""VOICE_GEN_OMYRI"""
"008aed88",16,"""VOICE_GEN_OMYST"""
"008aed9c",20,"""VOICE_GEN_SBFORI"""
"008aedb0",20,"""VOICE_GEN_SBFOST"""
"008aedc4",20,"""VOICE_GEN_SBFYPRO"""
"008aedd8",20,"""VOICE_GEN_SBFYRI"""
"008aedec",20,"""VOICE_GEN_SBFYST"""
"008aee00",20,"""VOICE_GEN_SBFYSTR"""
"008aee14",20,"""VOICE_GEN_SBMOCD"""
"008aee28",20,"""VOICE_GEN_SBMORI"""
"008aee3c",20,"""VOICE_GEN_SBMOST"""
"008aee50",20,"""VOICE_GEN_SBMOTR1"""
"008aee64",20,"""VOICE_GEN_SBMOTR2"""
"008aee78",20,"""VOICE_GEN_SBMYCR"""
"008aee8c",20,"""VOICE_GEN_SBMYRI"""
"008aeea0",20,"""VOICE_GEN_SBMYST"""
"008aeeb4",20,"""VOICE_GEN_SBMYTR3"""
"008aeec8",20,"""VOICE_GEN_SFYPRO"""
"008aeedc",20,"""VOICE_GEN_SHFYPRO"""
"008aeef0",20,"""VOICE_GEN_SHMYCR"""
"008aef04",16,"""VOICE_GEN_SMYST"""
"008aef18",20,"""VOICE_GEN_SMYST2"""
"008aef2c",20,"""VOICE_GEN_SOFORI"""
"008aef40",20,"""VOICE_GEN_SOFOST"""
"008aef54",20,"""VOICE_GEN_SOFYBU"""
"008aef68",20,"""VOICE_GEN_SOFYRI"""
"008aef7c",20,"""VOICE_GEN_SOFYST"""
"008aef90",20,"""VOICE_GEN_SOMOBU"""
"008aefa4",20,"""VOICE_GEN_SOMORI"""
"008aefb8",20,"""VOICE_GEN_SOMOST"""
"008aefcc",20,"""VOICE_GEN_SOMYAP"""
"008aefe0",20,"""VOICE_GEN_SOMYBU"""
"008aeff4",20,"""VOICE_GEN_SOMYRI"""
"008af008",20,"""VOICE_GEN_SOMYST"""
"008af01c",20,"""VOICE_GEN_SWFOPRO"""
"008af030",20,"""VOICE_GEN_SWFORI"""
"008af044",20,"""VOICE_GEN_SWFOST"""
"008af058",20,"""VOICE_GEN_SWFYRI"""
"008af06c",20,"""VOICE_GEN_SWFYST"""
"008af080",20,"""VOICE_GEN_SWFYSTR"""
"008af094",20,"""VOICE_GEN_SWMOCD"""
"008af0a8",20,"""VOICE_GEN_SWMORI"""
"008af0bc",20,"""VOICE_GEN_SWMOST"""
"008af0d0",20,"""VOICE_GEN_SWMOTR1"""
"008af0e4",20,"""VOICE_GEN_SWMOTR2"""
"008af0f8",20,"""VOICE_GEN_SWMOTR3"""
"008af10c",20,"""VOICE_GEN_SWMOTR4"""
"008af120",20,"""VOICE_GEN_SWMOTR5"""
"008af134",20,"""VOICE_GEN_SWMYCR"""
"008af148",20,"""VOICE_GEN_SWMYHP1"""
"008af15c",20,"""VOICE_GEN_SWMYHP2"""
"008af170",20,"""VOICE_GEN_SWMYRI"""
"008af184",20,"""VOICE_GEN_SWMYST"""
"008af198",20,"""VOICE_GEN_VBFYPRO"""
"008af1ac",20,"""VOICE_GEN_VBFYST2"""
"008af1c0",20,"""VOICE_GEN_VBMOCD"""
"008af1d4",20,"""VOICE_GEN_VBMYCR"""
"008af1e8",20,"""VOICE_GEN_VBMYELV"""
"008af1fc",20,"""VOICE_GEN_VHFYPRO"""
"008af210",20,"""VOICE_GEN_VHFYST3"""
"008af224",20,"""VOICE_GEN_VHMYCR"""
"008af238",20,"""VOICE_GEN_VHMYELV"""
"008af24c",20,"""VOICE_GEN_VIMYELV"""
"008af260",20,"""VOICE_GEN_VWFYPRO"""
"008af274",20,"""VOICE_GEN_VWFYST1"""
"008af288",20,"""VOICE_GEN_VWFYWAI"""
"008af29c",20,"""VOICE_GEN_VWMOTR1"""
"008af2b0",20,"""VOICE_GEN_VWMOTR2"""
"008af2c4",20,"""VOICE_GEN_VWMYAP"""
"008af2d8",20,"""VOICE_GEN_VWMYBJD"""
"008af2ec",20,"""VOICE_GEN_VWMYCD"""
"008af300",20,"""VOICE_GEN_VWMYCR"""
"008af314",16,"""VOICE_GEN_WFOPJ"""
"008af328",16,"""VOICE_GEN_WFORI"""
"008af33c",16,"""VOICE_GEN_WFOST"""
"008af350",16,"""VOICE_GEN_WFYBE"""
"008af364",16,"""VOICE_GEN_WFYBU"""
"008af378",20,"""VOICE_GEN_WFYCRK"""
"008af38c",20,"""VOICE_GEN_WFYCRP"""
"008af3a0",16,"""VOICE_GEN_WFYJG"""
"008af3b4",16,"""VOICE_GEN_WFYLG"""
"008af3c8",20,"""VOICE_GEN_WFYPRO"""
"008af3dc",16,"""VOICE_GEN_WFYRI"""
"008af3f0",16,"""VOICE_GEN_WFYRO"""
"008af404",16,"""VOICE_GEN_WFYST"""
"008af418",20,"""VOICE_GEN_WFYSTEW"""
"008af42c",20,"""VOICE_GEN_WMOMIB"""
"008af440",16,"""VOICE_GEN_WMOPJ"""
"008af454",20,"""VOICE_GEN_WMOPREA"""
"008af468",16,"""VOICE_GEN_WMORI"""
"008af47c",20,"""VOICE_GEN_WMOSCI"""
"008af490",16,"""VOICE_GEN_WMOST"""
"008af4a4",20,"""VOICE_GEN_WMOTR1"""
"008af4b8",16,"""VOICE_GEN_WMYBE"""
"008af4cc",20,"""VOICE_GEN_WMYBMX"""
"008af4e0",20,"""VOICE_GEN_WMYBOUN"""
"008af4f4",20,"""VOICE_GEN_WMYBOX"""
"008af508",16,"""VOICE_GEN_WMYBP"""
"008af51c",16,"""VOICE_GEN_WMYBU"""
"008af530",20,"""VOICE_GEN_WMYCD1"""
"008af544",20,"""VOICE_GEN_WMYCD2"""
"008af558",16,"""VOICE_GEN_WMYCH"""
"008af56c",20,"""VOICE_GEN_WMYCON"""
"008af580",20,"""VOICE_GEN_WMYCONB"""
"008af594",16,"""VOICE_GEN_WMYCR"""
"008af5a8",20,"""VOICE_GEN_WMYDRUG"""
"008af5bc",20,"""VOICE_GEN_WMYGAR"""
"008af5d0",20,"""VOICE_GEN_WMYGOL1"""
"008af5e4",20,"""VOICE_GEN_WMYGOL2"""
"008af5f8",16,"""VOICE_GEN_WMYJG"""
"008af60c",16,"""VOICE_GEN_WMYLG"""
"008af620",20,"""VOICE_GEN_WMYMECH"""
"008af634",20,"""VOICE_GEN_WMYMOUN"""
"008af648",20,"""VOICE_GEN_WMYPLT"""
"008af65c",16,"""VOICE_GEN_WMYRI"""
"008af670",16,"""VOICE_GEN_WMYRO"""
"008af684",20,"""VOICE_GEN_WMYSGRD"""
"008af698",20,"""VOICE_GEN_WMYSKAT"""
"008af6ac",16,"""VOICE_GEN_WMYST"""
"008af6c0",20,"""VOICE_GEN_WMYTX1"""
"008af6d4",20,"""VOICE_GEN_WMYTX2"""
"008af6e8",16,"""VOICE_GEN_WMYVA"""
"008ba0d8",16,"""VOICE_EMG_ARMY1"""
"008ba0ec",16,"""VOICE_EMG_ARMY2"""
"008ba100",16,"""VOICE_EMG_ARMY3"""
"008ba114",16,"""VOICE_EMG_EMT1"""
"008ba128",16,"""VOICE_EMG_EMT2"""
"008ba13c",16,"""VOICE_EMG_EMT3"""
"008ba150",16,"""VOICE_EMG_EMT4"""
"008ba164",16,"""VOICE_EMG_EMT5"""
"008ba178",16,"""VOICE_EMG_FBI2"""
"008ba18c",16,"""VOICE_EMG_FBI3"""
"008ba1a0",16,"""VOICE_EMG_FBI4"""
"008ba1b4",16,"""VOICE_EMG_FBI5"""
"008ba1c8",16,"""VOICE_EMG_FBI6"""
"008ba1dc",16,"""VOICE_EMG_LAPD1"""
"008ba1f0",16,"""VOICE_EMG_LAPD2"""
"008ba204",16,"""VOICE_EMG_LAPD3"""
"008ba218",16,"""VOICE_EMG_LAPD4"""
"008ba22c",16,"""VOICE_EMG_LAPD5"""
"008ba240",16,"""VOICE_EMG_LAPD6"""
"008ba254",16,"""VOICE_EMG_LAPD7"""
"008ba268",16,"""VOICE_EMG_LAPD8"""
"008ba27c",16,"""VOICE_EMG_LVPD1"""
"008ba290",16,"""VOICE_EMG_LVPD2"""
"008ba2a4",16,"""VOICE_EMG_LVPD3"""
"008ba2b8",16,"""VOICE_EMG_LVPD4"""
"008ba2cc",16,"""VOICE_EMG_LVPD5"""
"008ba2e0",16,"""VOICE_EMG_MCOP1"""
"008ba2f4",16,"""VOICE_EMG_MCOP2"""
"008ba308",16,"""VOICE_EMG_MCOP3"""
"008ba31c",16,"""VOICE_EMG_MCOP4"""
"008ba330",16,"""VOICE_EMG_MCOP5"""
"008ba344",16,"""VOICE_EMG_MCOP6"""
"008ba358",20,"""VOICE_EMG_PULASKI"""
"008ba36c",16,"""VOICE_EMG_RCOP1"""
"008ba380",16,"""VOICE_EMG_RCOP2"""
"008ba394",16,"""VOICE_EMG_RCOP3"""
"008ba3a8",16,"""VOICE_EMG_RCOP4"""
"008ba3bc",16,"""VOICE_EMG_SFPD1"""
"008ba3d0",16,"""VOICE_EMG_SFPD2"""
"008ba3e4",16,"""VOICE_EMG_SFPD3"""
"008ba3f8",16,"""VOICE_EMG_SFPD4"""
"008ba40c",16,"""VOICE_EMG_SFPD5"""
"008ba420",16,"""VOICE_EMG_SWAT1"""
"008ba434",16,"""VOICE_EMG_SWAT2"""
"008ba448",16,"""VOICE_EMG_SWAT4"""
"008ba45c",16,"""VOICE_EMG_SWAT6"""
"008bbd40",16,"""VOICE_PLY_AG"""
"008bbd54",16,"""VOICE_PLY_AG2"""
"008bbd68",16,"""VOICE_PLY_AR"""
"008bbd7c",16,"""VOICE_PLY_AR2"""
"008bbd90",16,"""VOICE_PLY_CD"""
"008bbda4",16,"""VOICE_PLY_CD2"""
"008bbdb8",16,"""VOICE_PLY_CF"""
"008bbdcc",16,"""VOICE_PLY_CF2"""
"008bbde0",16,"""VOICE_PLY_CG"""
"008bbdf4",16,"""VOICE_PLY_CG2"""
"008bbe08",16,"""VOICE_PLY_CR"""
"008bbe1c",16,"""VOICE_PLY_CR2"""
"008bbe30",16,"""VOICE_PLY_PG"""
"008bbe44",16,"""VOICE_PLY_PG2"""
"008bbe58",16,"""VOICE_PLY_PR"""
"008bbe6c",16,"""VOICE_PLY_PR2"""
"008bbe80",16,"""VOICE_PLY_WG"""
"008bbe94",16,"""VOICE_PLY_WG2"""
"008bbea8",16,"""VOICE_PLY_WR"""
"008bbebc",16,"""VOICE_PLY_WR2"""
"008be1a8",20,"""VOICE_GNG_BALLAS1"""
"008be1bc",20,"""VOICE_GNG_BALLAS2"""
"008be1d0",20,"""VOICE_GNG_BALLAS3"""
"008be1e4",20,"""VOICE_GNG_BALLAS4"""
"008be1f8",20,"""VOICE_GNG_BALLAS5"""
"008be20c",20,"""VOICE_GNG_BIG_BEAR"""
"008be220",16,"""VOICE_GNG_CESAR"""
"008be234",16,"""VOICE_GNG_DNB1"""
"008be248",16,"""VOICE_GNG_DNB2"""
"008be25c",16,"""VOICE_GNG_DNB3"""
"008be270",16,"""VOICE_GNG_DNB5"""
"008be284",20,"""VOICE_GNG_DWAINE"""
"008be298",16,"""VOICE_GNG_FAM1"""
"008be2ac",16,"""VOICE_GNG_FAM2"""
"008be2c0",16,"""VOICE_GNG_FAM3"""
"008be2d4",16,"""VOICE_GNG_FAM4"""
"008be2e8",16,"""VOICE_GNG_FAM5"""
"008be2fc",16,"""VOICE_GNG_JIZZY"""
"008be310",16,"""VOICE_GNG_LSV1"""
"008be324",16,"""VOICE_GNG_LSV2"""
"008be338",16,"""VOICE_GNG_LSV3"""
"008be34c",16,"""VOICE_GNG_LSV4"""
"008be360",16,"""VOICE_GNG_LSV5"""
"008be374",20,"""VOICE_GNG_MACCER"""
"008be388",20,"""VOICE_GNG_MAFBOSS"""
"008be39c",16,"""VOICE_GNG_OGLOC"""
"008be3b0",16,"""VOICE_GNG_RYDER"""
"008be3c4",16,"""VOICE_GNG_SFR1"""
"008be3d8",16,"""VOICE_GNG_SFR2"""
"008be3ec",16,"""VOICE_GNG_SFR3"""
"008be400",16,"""VOICE_GNG_SFR4"""
"008be414",16,"""VOICE_GNG_SFR5"""
"008be428",16,"""VOICE_GNG_SMOKE"""
"008be43c",16,"""VOICE_GNG_STRI1"""
"008be450",16,"""VOICE_GNG_STRI2"""
"008be464",16,"""VOICE_GNG_STRI4"""
"008be478",16,"""VOICE_GNG_STRI5"""
"008be48c",16,"""VOICE_GNG_SWEET"""
"008be4a0",16,"""VOICE_GNG_TBONE"""
"008be4b4",20,"""VOICE_GNG_TORENO"""
"008be4c8",16,"""VOICE_GNG_TRUTH"""
"008be4dc",16,"""VOICE_GNG_VLA1"""
"008be4f0",16,"""VOICE_GNG_VLA2"""
"008be504",16,"""VOICE_GNG_VLA3"""
"008be518",16,"""VOICE_GNG_VLA4"""
"008be52c",16,"""VOICE_GNG_VLA5"""
"008be540",20,"""VOICE_GNG_VMAFF1"""
"008be554",20,"""VOICE_GNG_VMAFF2"""
"008be568",20,"""VOICE_GNG_VMAFF3"""
"008be57c",20,"""VOICE_GNG_VMAFF4"""
"008be590",20,"""VOICE_GNG_VMAFF5"""
"008be5a4",20,"""VOICE_GNG_WOOZIE"""
"008c4120",20,"""VOICE_GFD_BARBARA"""
"008c4134",20,"""VOICE_GFD_BMOBAR"""
"008c4148",20,"""VOICE_GFD_BMYBARB"""
"008c415c",20,"""VOICE_GFD_BMYTATT"""
"008c4170",20,"""VOICE_GFD_CATALINA"""
"008c4184",20,"""VOICE_GFD_DENISE"""
"008c4198",20,"""VOICE_GFD_HELENA"""
"008c41ac",16,"""VOICE_GFD_KATIE"""
"008c41c0",20,"""VOICE_GFD_MICHELLE"""
"008c41d4",20,"""VOICE_GFD_MILLIE"""
"008c41e8",20,"""VOICE_GFD_POL_ANN"""
"008c41fc",20,"""VOICE_GFD_WFYBURG"""
"008c4210",20,"""VOICE_GFD_WFYCLOT"""
"008c4224",20,"""VOICE_GFD_WMYAMMO"""
"008c4238",20,"""VOICE_GFD_WMYBARB"""
"008c424c",20,"""VOICE_GFD_WMYBELL"""
"008c4260",20,"""VOICE_GFD_WMYCLOT"""
"008c4274",20,"""VOICE_GFD_WMYPIZZ"""
"008c6470",16,"""VOICE_PAIN_CARL"""
"008c6484",20,"""VOICE_PAIN_FEMALE"""
"008c6498",16,"""VOICE_PAIN_MALE"""
"008c65c0",8,"""GANGRL1"""
"008c6728",8,"""maddogg"""
"008c673c",8,"""janitor"""
"008c6764",8,"""macca"""
"008c6778",8,"""claude"""
"008c678c",8,"""pulaski"""
"008c67a0",8,"""sindaco"""
"008c67dc",8,"""ryder"""
"008c6804",8,"""cesar"""
"008c6818",8,"""truth"""
"008c682c",8,"""tbone"""
"008c6840",8,"""tenpen"""
"008c68a4",8,"""jethro"""
"008c68b8",8,"""sweet"""
"008c691c",8,"""torino"""
"008c8198",6,"""ALDEA"""
"008c81d0",8,"""SUNMA"""
"008c81e0",8,"""BEACO"""
"008c8258",8,"""DILLI"""
"008c82d8",8,"""FALLO"""
"008c82f8",8,"""FLINTC"""
"008c8300",8,"""FLINTI"""
"008c8308",8,"""FLINTR"""
"008c8318",8,"""CARSO"""
"008c8320",8,"""SILLY"""
"008c8390",8,"""QUARY"""
"008c83e8",8,"""BARRA"""
"008c8410",8,"""PROBE"""
"008c8420",8,"""LINDEN"""
"008c8478",8,"""MARKST"""
"008c8498",8,"""MONINT"""
"008c84a0",8,"""MTCHI"""
"008c84b0",8,"""MULINT"""
"008c84d0",8,"""OCTAN"""
"008c85a0",8,"""CREEK"""
"008c85a8",8,"""SHERR"""
"008c8618",8,"""PANOP"""
"008c8640",8,"""ROBAD"""
"008c8648",8,"""UNITY"""
"008c8650",8,"""VALLE"""
"008c8698",8,"""YELLOW"""
"008c86b8",8,"""SAN_AND"""
"008c86e0",8,"""STRIP"""
"008c87a0",8,"""CONST1"""
"008cbb90",16,""".?AVexception@@"""
"008cbba8",24,""".?AVlogic_error@std@@"""
"008cbbc8",24,""".?AVlength_error@std@@"""
"008ce008",8,"""FEP_STA"""
"008ce013",8,"""FES_PLA"""
"008ce025",8,"""FES_MON"""
"008ce049",8,"""FES_CRI"""
"008ce05b",8,"""FES_GAN"""
"008ce06d",8,"""FES_ACH"""
"008ce07f",8,"""FES_MIS"""
"008ce0ea",8,"""FEH_LOA"""
"008ce107",8,"""FES_LOA"""
"008ce119",8,"""FES_DEL"""
